eventID,nswprice,nswdemand,vicprice,vicdemand,transfer
088522650553191,0.029092,0.516364,0.002013,0.465303,0.312281
088522650574468,0.03936,0.517406,0.002752,0.532885,0.190789
088522650595745,0.040261,0.514281,0.002829,0.532885,0.227632
088522650617021,0.033535,0.505058,0.002345,0.530554,0.272807
088522650638298,0.029122,0.497173,0.002021,0.516313,0.291228
088522650659574,0.029272,0.505356,0.002025,0.513982,0.283333
088522650680851,0.029182,0.520827,0.002009,0.513723,0.290789
088522650702128,0.030233,0.556382,0.002069,0.521233,0.326316
088522650723404,0.080701,0.609938,0.005557,0.565251,0.310088
088522650744681,0.079921,0.665129,0.005513,0.629726,0.314035
088522650765957,0.063048,0.653526,0.00431,0.626359,0.292105
088522650787234,0.063859,0.624517,0.004373,0.589332,0.311842
088522650808511,0.03912,0.584945,0.00269,0.54376,0.317105
088522650829787,0.035037,0.555638,0.00242,0.508286,0.294737
088522650851064,0.032725,0.534365,0.002264,0.486018,0.348684
08852265087234,0.033175,0.513835,0.0023,0.459089,0.37193
088522650893617,0.028342,0.465784,0.001959,0.42465,0.398246
088522650914894,0.027201,0.427403,0.001876,0.398757,0.425877
08852265093617,0.029062,0.472032,0.001992,0.378301,0.465789
088522650957447,0.028942,0.492859,0.001967,0.358881,0.475
088522650978723,0.047046,0.50357,0.003216,0.424392,0.449561
0885226510,0.047136,0.498959,0.003197,0.410927,0.484211
0885271600,0.03972,0.486611,0.002678,0.372346,0.561842
088527160021277,0.032815,0.464891,0.002169,0.340238,0.558772
088527160042553,0.038669,0.425022,0.002534,0.385552,0.497807
08852716006383,0.037619,0.367301,0.002513,0.36898,0.527193
088527160085106,0.031194,0.306605,0.002065,0.330917,0.575
088527160106383,0.030413,0.259893,0.001984,0.29855,0.634211
08852716012766,0.027831,0.217644,0.001822,0.274469,0.693421
088527160148936,0.027381,0.19042,0.001789,0.268255,0.713158
088527160170213,0.02672,0.175692,0.001743,0.244951,0.673684
088527160191489,0.027321,0.177031,0.001784,0.234593,0.706579
088527160212766,0.027921,0.206932,0.001824,0.238477,0.71886
088527160234043,0.027171,0.255579,0.00178,0.259451,0.683333
088527160255319,0.027771,0.344838,0.001843,0.320041,0.590351
088527160276596,0.028972,0.441535,0.001961,0.396686,0.465789
088527160297872,0.028281,0.468908,0.001942,0.452615,0.395614
088527160319149,0.032935,0.534067,0.002285,0.513982,0.322807
088527160340426,0.034376,0.561738,0.002383,0.554635,0.310088
088527160361702,0.034376,0.557275,0.002376,0.545054,0.341228
088527160382979,0.029693,0.56873,0.002038,0.552305,0.332895
088527160404255,0.029392,0.575573,0.002009,0.564992,0.29693
088527160425532,0.029633,0.570217,0.002044,0.564733,0.264035
088527160446809,0.034616,0.557423,0.002408,0.556965,0.294298
088527160468085,0.029993,0.52767,0.002083,0.556965,0.288158
088527160489362,0.038009,0.543291,0.002648,0.556447,0.160526
088527160510638,0.040201,0.537191,0.002829,0.551787,0.261842
088527160531915,0.03969,0.528712,0.002777,0.540135,0.253509
088527160553191,0.0399,0.519786,0.002806,0.551528,0.208333
088527160574468,0.03981,0.51681,0.002798,0.547385,0.275439
088527160595745,0.036388,0.508182,0.002551,0.534438,0.272368
088527160617021,0.030113,0.490479,0.002108,0.51709,0.278509
088527160638298,0.032845,0.489735,0.0023,0.503884,0.290789
088527160659574,0.035667,0.501041,0.002493,0.494562,0.307895
088527160680851,0.034616,0.516364,0.00243,0.495598,0.347368
088527160702128,0.036418,0.551026,0.002518,0.503625,0.384649
088527160723404,0.036388,0.59402,0.002497,0.541947,0.330263
088527160744681,0.036177,0.625409,0.002476,0.596582,0.332018
088527160765957,0.031014,0.606367,0.0021,0.592698,0.290351
088527160787234,0.031404,0.577358,0.002115,0.559555,0.289474
088527160808511,0.029482,0.536745,0.001982,0.518902,0.342544
088527160829787,0.029152,0.50476,0.001969,0.491714,0.390789
088527160851064,0.029092,0.481553,0.001973,0.462455,0.437281
08852716087234,0.029092,0.464891,0.001978,0.42957,0.488158
088527160893617,0.027831,0.431568,0.001894,0.403159,0.504386
088527160914894,0.027171,0.396757,0.001847,0.37131,0.507456
08852716093617,0.029032,0.451205,0.001975,0.367426,0.527632
088527160957447,0.029182,0.474264,0.001965,0.353962,0.532895
088527160978723,0.115708,0.481404,0.007848,0.429052,0.547368
0885271610,0.066651,0.476198,0.004464,0.409891,0.605702
0885315700,0.035037,0.453139,0.002329,0.375194,0.592544
088531570021277,0.032725,0.43737,0.002173,0.348783,0.587719
088531570042553,0.051279,0.398988,0.003425,0.396945,0.557456
08853157006383,0.035667,0.340821,0.002358,0.371828,0.590351
088531570085106,0.028942,0.274026,0.001824,0.324702,0.590351
088531570106383,0.028281,0.226569,0.001838,0.300104,0.624561
08853157012766,0.027411,0.186403,0.00177,0.26696,0.650439
088531570148936,0.0263,0.155013,0.001735,0.247022,0.624561
088531570170213,0.017383,0.13374,0.00103,0.226567,0.713158
088531570191489,0.013871,0.124963,0.000904,0.218799,0.769737
088531570212766,0.014321,0.132847,0.000929,0.20637,0.762281
088531570234043,0.020416,0.146831,0.001319,0.213102,0.778509
088531570255319,0.025399,0.184171,0.001643,0.220611,0.745614
088531570276596,0.029032,0.21571,0.001878,0.243656,0.730702
088531570297872,0.048577,0.268373,0.002792,0.235111,0.746491
088531570319149,0.043683,0.340821,0.00216,0.2768,0.738596
088531570340426,0.044674,0.409253,0.002904,0.315122,0.700877
088531570361702,0.102798,0.452544,0.006691,0.342828,0.711404
088531570382979,0.135853,0.487652,0.008872,0.370274,0.724123
088531570404255,0.096974,0.487652,0.003932,0.377784,0.694737
088531570425532,0.157079,0.488099,0.008116,0.388141,0.707456
088531570446809,0.19776,0.475007,0.002312,0.384257,0.694737
088531570468085,0.212952,0.464891,0.002335,0.380632,0.694737
088531570489362,0.121532,0.450164,0.00603,0.375453,0.738596
088531570510638,0.135973,0.446445,0.003961,0.369757,0.738596
088531570531915,0.196199,0.430973,0.003386,0.36406,0.738596
088531570553191,0.156539,0.41208,0.003691,0.369757,0.738596
088531570574468,0.06623,0.400922,0.004265,0.359658,0.777632
088531570595745,0.082323,0.384409,0.002509,0.346453,0.738596
088531570617021,0.037318,0.375632,0.002123,0.340756,0.738596
088531570638298,0.041311,0.374888,0.002152,0.330658,0.738596
088531570659574,0.05224,0.383814,0.002088,0.336613,0.738596
088531570680851,0.056293,0.39884,0.003639,0.353444,0.760965
088531570702128,0.525219,0.446445,0.002462,0.392543,0.694737
088531570723404,0.082953,0.497471,0.005341,0.440186,0.704825
088531570744681,0.374204,0.559804,0.024831,0.497152,0.62807
088531570765957,0.082293,0.548646,0.005469,0.489125,0.667982
088531570787234,0.071424,0.518744,0.004713,0.467374,0.609649
088531570808511,0.087456,0.476644,0.005835,0.410927,0.586404
088531570829787,0.087727,0.439453,0.005829,0.407561,0.592105
088531570851064,0.074397,0.410295,0.004904,0.3739,0.680702
08853157087234,0.064969,0.389021,0.004252,0.352926,0.653509
088531570893617,0.059685,0.368492,0.003901,0.331693,0.695175
088531570914894,0.036358,0.341565,0.002362,0.316157,0.690789
08853157093617,0.141167,0.367599,0.002908,0.309943,0.694737
088531570957447,0.097244,0.371318,0.002952,0.309425,0.694737
088531570978723,0.114117,0.374888,0.007341,0.362506,0.649123
0885315710,0.054341,0.35064,0.003573,0.358105,0.612281
0885359100,0.042032,0.332044,0.002763,0.328068,0.645175
088535910021277,0.033265,0.292621,0.002173,0.308648,0.653947
088535910042553,0.056233,0.258554,0.003693,0.358105,0.607456
08853591006383,0.030563,0.214668,0.002011,0.339979,0.604386
088535910085106,0.027411,0.173609,0.001805,0.294148,0.648246
088535910106383,0.024979,0.142666,0.001651,0.25246,0.631579
08853591012766,0.024499,0.116037,0.001624,0.221906,0.584211
088535910148936,0.024469,0.099226,0.001629,0.202486,0.634211
088535910170213,0.01363,0.084647,0.000897,0.188762,0.687719
088535910191489,0.01327,0.086135,0.000868,0.168566,0.72193
088535910212766,0.0136,0.090152,0.000885,0.151735,0.761404
088535910234043,0.01291,0.095507,0.000841,0.13102,0.776316
088535910255319,0.013871,0.117525,0.000895,0.154324,0.800877
088535910276596,0.019125,0.141029,0.001182,0.150181,0.814912
088535910297872,0.021676,0.166766,0.000935,0.128949,0.825
088535910319149,0.024529,0.218536,0.001479,0.148628,0.782895
088535910340426,0.029602,0.285183,0.001084,0.170896,0.769737
088535910361702,0.028972,0.338441,0.001695,0.196012,0.787719
088535910382979,0.093011,0.389616,0.002009,0.216727,0.660088
088535910404255,0.075627,0.415948,0.002009,0.234852,0.66886
088535910425532,0.130179,0.429634,0.002009,0.245469,0.629386
088535910446809,0.201123,0.423386,0.002009,0.245987,0.638158
088535910468085,0.336526,0.426361,0.002009,0.239513,0.64693
088535910489362,0.520776,0.414014,0.002009,0.245469,0.64693
088535910510638,0.337336,0.403303,0.002009,0.251424,0.64693
088535910531915,0.244086,0.38679,0.002009,0.25738,0.64693
088535910553191,0.120782,0.366111,0.00322,0.263335,0.690789
088535910574468,0.107872,0.341565,0.002009,0.258674,0.690789
088535910595745,0.083493,0.334127,0.002009,0.262299,0.690789
088535910617021,0.054852,0.321184,0.002009,0.246763,0.690789
088535910638298,0.042122,0.316572,0.002009,0.25738,0.690789
088535910659574,0.045485,0.333234,0.002133,0.264371,0.730263
088535910680851,0.034796,0.347516,0.00226,0.286639,0.771053
088535910702128,0.081422,0.384112,0.005272,0.322631,0.767105
088535910723404,0.108532,0.454329,0.007117,0.378042,0.679825
088535910744681,0.18365,0.528414,0.012123,0.458571,0.686404
088535910765957,0.113997,0.538828,0.007497,0.470223,0.7
088535910787234,0.092981,0.515323,0.006107,0.448472,0.738158
088535910808511,0.13123,0.487355,0.008587,0.440963,0.714035
088535910829787,0.234448,0.457007,0.01532,0.401088,0.766228
088535910851064,0.102708,0.438857,0.006662,0.387623,0.771053
08853591087234,0.161583,0.423832,0.004086,0.371569,0.775
088535910893617,0.056263,0.383517,0.003494,0.367685,0.772807
088535910914894,0.028762,0.350342,0.001832,0.351631,0.74386
08853591093617,0.090098,0.377417,0.002009,0.29622,0.708333
088535910957447,0.061937,0.379798,0.002009,0.290005,0.708333
088535910978723,0.070554,0.384707,0.003506,0.344122,0.703947
0885359110,0.03981,0.353466,0.002009,0.344899,0.725877
0885403200,0.040261,0.336805,0.002009,0.332988,0.734649
088540320021277,0.028342,0.292026,0.001768,0.303729,0.735088
088540320042553,0.031014,0.271794,0.002009,0.358105,0.688596
08854032006383,0.028372,0.239215,0.001778,0.340497,0.698684
088540320085106,0.029903,0.198899,0.001381,0.310979,0.65614
088540320106383,0.028972,0.176584,0.00085,0.280943,0.651754
08854032012766,0.025099,0.152187,0.001091,0.259969,0.735526
088540320148936,0.021196,0.139988,0.001369,0.230709,0.792982
088540320170213,0.021226,0.139393,0.00128,0.229156,0.831579
088540320191489,0.025189,0.151145,0.001101,0.22579,0.840351
088540320212766,0.02684,0.181642,0.001629,0.231486,0.832018
088540320234043,0.027441,0.230586,0.001766,0.249871,0.823246
088540320255319,0.028101,0.324011,0.00183,0.31797,0.739912
088540320276596,0.029212,0.414162,0.001932,0.394096,0.572368
088540320297872,0.028432,0.45909,0.001909,0.447695,0.505263
088540320319149,0.029783,0.534216,0.002002,0.519938,0.449123
088540320340426,0.029873,0.56501,0.002009,0.548421,0.422807
088540320361702,0.029873,0.565903,0.002009,0.552563,0.398684
088540320382979,0.031344,0.594912,0.002115,0.569394,0.439035
088540320404255,0.030173,0.599078,0.002036,0.565769,0.414474
088540320425532,0.030593,0.593573,0.002063,0.552822,0.410526
088540320446809,0.032605,0.587176,0.002202,0.552822,0.439035
088540320468085,0.032695,0.58197,0.002216,0.547903,0.445175
088540320489362,0.032275,0.572151,0.002187,0.547385,0.448246
088540320510638,0.033385,0.570515,0.002264,0.528224,0.455263
088540320531915,0.030653,0.565308,0.002088,0.51942,0.412719
088540320553191,0.031194,0.559804,0.002133,0.531331,0.424123
088540320574468,0.029783,0.553853,0.002034,0.525117,0.412281
088540320595745,0.029182,0.544778,0.001988,0.514759,0.438596
088540320617021,0.029242,0.535109,0.001992,0.516054,0.435526
088540320638298,0.029302,0.532728,0.001992,0.498446,0.46886
088540320659574,0.029452,0.547307,0.002,0.501295,0.464912
088540320680851,0.034676,0.570663,0.002356,0.505179,0.520175
088540320702128,0.040261,0.596102,0.002715,0.524599,0.564035
088540320723404,0.060826,0.655311,0.004092,0.577162,0.509649
088540320744681,0.064579,0.703213,0.004362,0.65769,0.414912
088540320765957,0.048847,0.682535,0.003276,0.653806,0.45
088540320787234,0.03981,0.644154,0.002663,0.611082,0.481579
088540320808511,0.036748,0.598929,0.002455,0.565251,0.482456
088540320829787,0.033115,0.559209,0.00221,0.534438,0.453509
088540320851064,0.029422,0.541654,0.001975,0.50725,0.459211
08854032087234,0.029332,0.520083,0.001975,0.485241,0.512719
088540320893617,0.028101,0.482148,0.001911,0.45624,0.51886
088540320914894,0.027141,0.434692,0.001843,0.418954,0.544737
08854032093617,0.077459,0.47352,0.001988,0.396168,0.620175
088540320957447,0.032785,0.487057,0.002164,0.372605,0.624561
088540320978723,0.03888,0.487652,0.002559,0.437597,0.633772
0885403210,0.043593,0.486165,0.002825,0.423874,0.683333
0885448300,0.073556,0.476793,0.004377,0.402123,0.706579
088544830021277,0.042152,0.451056,0.002588,0.376489,0.707018
088544830042553,0.054431,0.424874,0.003538,0.432936,0.648246
08854483006383,0.046896,0.365814,0.002781,0.412222,0.635088
088544830085106,0.030863,0.299911,0.001897,0.381926,0.634211
088544830106383,0.028942,0.255727,0.001886,0.349042,0.701316
08854483012766,0.027831,0.211544,0.001807,0.323925,0.725439
088544830148936,0.02684,0.189824,0.001743,0.306836,0.740789
088544830170213,0.027861,0.167807,0.001793,0.291818,0.812281
088544830191489,0.028071,0.174502,0.001799,0.283791,0.828509
088544830212766,0.029032,0.204255,0.001849,0.287934,0.820175
088544830234043,0.027891,0.247397,0.001799,0.308907,0.770614
088544830255319,0.029753,0.336953,0.001924,0.380632,0.680702
088544830276596,0.029182,0.422642,0.001932,0.461678,0.539474
088544830297872,0.027771,0.452395,0.00188,0.507768,0.46886
088544830319149,0.029212,0.523951,0.001982,0.576126,0.414912
088544830340426,0.029452,0.541803,0.001986,0.603055,0.362719
088544830361702,0.030053,0.542398,0.002027,0.598654,0.408333
088544830382979,0.029212,0.559506,0.001951,0.598136,0.378509
088544830404255,0.029122,0.563076,0.001934,0.57535,0.415351
088544830425532,0.029152,0.562928,0.001934,0.56784,0.424123
088544830446809,0.029422,0.550431,0.001961,0.555671,0.444298
088544830468085,0.029332,0.531687,0.001973,0.547903,0.410088
088544830489362,0.029362,0.540018,0.001973,0.539358,0.426754
088544830510638,0.029092,0.542249,0.001953,0.529518,0.490351
088544830531915,0.029362,0.536745,0.001971,0.527447,0.485088
088544830553191,0.029272,0.531836,0.001973,0.55101,0.463596
088544830574468,0.029272,0.527819,0.001971,0.550233,0.487281
088544830595745,0.029362,0.520827,0.00198,0.549456,0.473246
088544830617021,0.028942,0.509967,0.001955,0.535733,0.490351
088544830638298,0.028972,0.50238,0.001971,0.521233,0.45614
088544830659574,0.029032,0.514281,0.001969,0.523304,0.484211
088544830680851,0.029452,0.536894,0.001988,0.527706,0.517982
088544830702128,0.034586,0.57111,0.002339,0.56318,0.469737
088544830723404,0.046986,0.63374,0.003172,0.629726,0.486842
088544830744681,0.03882,0.682386,0.002609,0.671932,0.460526
088544830765957,0.033986,0.656501,0.002256,0.65044,0.415789
088544830787234,0.030293,0.622136,0.001996,0.605386,0.419737
088544830808511,0.029482,0.573639,0.001948,0.555153,0.478947
088544830829787,0.029302,0.537489,0.001948,0.528224,0.505702
088544830851064,0.029182,0.520827,0.001951,0.493009,0.567982
08854483087234,0.028672,0.493752,0.001917,0.469705,0.576316
088544830893617,0.027201,0.461172,0.001822,0.439669,0.632456
088544830914894,0.02696,0.421154,0.001793,0.410409,0.68114
08854483093617,0.028161,0.46385,0.001859,0.381926,0.65614
088544830957447,0.028672,0.476793,0.001801,0.368721,0.676316
088544830978723,0.047406,0.471586,0.003141,0.431642,0.617105
0885448310,0.066861,0.36269,0.004067,0.41274,0.590789
0885492400,0.027981,0.349301,0.001853,0.387882,0.605702
088549240021277,0.028312,0.333829,0.001874,0.361212,0.610965
088549240042553,0.031524,0.301101,0.002086,0.412481,0.529386
08854924006383,0.03927,0.26748,0.002455,0.391766,0.583772
088549240085106,0.058034,0.238471,0.002455,0.34464,0.585965
088549240106383,0.032515,0.208866,0.002104,0.312791,0.705263
08854924012766,0.029452,0.187444,0.001886,0.302693,0.763596
088549240148936,0.028251,0.161708,0.001813,0.280425,0.772368
088549240170213,0.029152,0.175543,0.001828,0.272916,0.809649
088549240191489,0.028882,0.175989,0.001843,0.26463,0.79386
088549240212766,0.029633,0.199345,0.001884,0.263853,0.809649
088549240234043,0.029302,0.250521,0.001878,0.292336,0.757895
088549240255319,0.034226,0.347664,0.002221,0.357328,0.679825
088549240276596,0.031824,0.432907,0.002102,0.435008,0.535965
088549240297872,0.028071,0.457007,0.001892,0.479026,0.501754
088549240319149,0.028942,0.503273,0.001973,0.551787,0.477632
088549240340426,0.028942,0.524249,0.001967,0.583894,0.382018
088549240361702,0.028942,0.519637,0.001963,0.597618,0.35
088549240382979,0.029002,0.531092,0.001961,0.611859,0.325877
088549240404255,0.028942,0.534216,0.001953,0.614707,0.311842
088549240425532,0.029062,0.509967,0.001978,0.606939,0.287719
088549240446809,0.029302,0.521422,0.001998,0.596841,0.319298
088549240468085,0.028942,0.508331,0.00198,0.595546,0.324123
088549240489362,0.030173,0.541506,0.002071,0.605127,0.363158
088549240510638,0.034977,0.533621,0.002432,0.589332,0.336404
088549240531915,0.032365,0.526927,0.002246,0.600725,0.34386
088549240553191,0.032665,0.517852,0.002264,0.632056,0.315351
088549240574468,0.031914,0.511752,0.002221,0.625583,0.346053
088549240595745,0.030383,0.504314,0.00211,0.615225,0.346491
088549240617021,0.028942,0.490628,0.002017,0.622475,0.338596
088549240638298,0.029633,0.479768,0.002059,0.61885,0.355702
088549240659574,0.033566,0.489438,0.002333,0.625583,0.303509
088549240680851,0.037378,0.503273,0.002603,0.624806,0.385965
088549240702128,0.035547,0.538084,0.002459,0.654842,0.357018
088549240723404,0.093791,0.614252,0.0065,0.708182,0.331579
088549240744681,0.095683,0.681494,0.006641,0.753755,0.286842
